Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
1999-01-22,0.0376117080450058,0.04477531601883194,0.03558146850161037,0.040118786537553526,2714688000
1999-01-25,0.04155206307768822,0.042028902060171895,0.037611710674091144,0.04059654725381971,510480000
1999-01-26,0.038327887654304504,0.04286520595733842,0.03773091829528981,0.042028901596367074,343200000
1999-01-27,0.03820866718888283,0.03940260220917949,0.036297639429123,0.038447086621252693,244368000
1999-01-28,0.03808855265378952,0.03844709914026982,0.03785013314378628,0.038208679630266584,227520000
1999-01-29,0.036297645419836044,0.03820867349499982,0.036297645419836044,0.03808854653781186,244032000
1999-02-01,0.037014733999967575,0.03725315344413374,0.03629764122502475,0.03629764122502475,154704000
1999-02-02,0.03414910286664963,0.03725315000019595,0.03307437931676543,0.03629763786942108,264096000
1999-02-03,0.03486528620123863,0.0353430440587958,0.03343201604466135,0.03367135443811293,75120000
1999-02-04,0.036775387823581696,0.037730899751193266,0.03486527264906867,0.035343030320920905,181920000
1999-02-05,0.037850119173526764,0.03820866552766969,0.03641776478313528,0.03737236140033503,136848000
1999-02-08,0.036536991596221924,0.03820868519842965,0.036536991596221924,0.03808855820444644,154080000
1999-02-09,0.03510370850563049,0.03749157882490198,0.03462595065591001,0.037253155948613025,86976000
1999-02-10,0.034746088087558746,0.03605923166532093,0.03414911861963325,0.03510371909376824,148224000
1999-02-11,0.03773092105984688,0.03916327595534161,0.03486529233934966,0.03486529233934966,132240000
1999-02-12,0.03988037630915642,0.04011879583900962,0.038208682811385834,0.038208682811385834,109728000
1999-02-16,0.04011877626180649,0.04226822669999175,0.03605921372809598,0.04059653401797554,211008000
1999-02-17,0.037969328463077545,0.039641021261302284,0.037253151243614044,0.039163263471921665,67728000
1999-02-18,0.03856629878282547,0.03964102239943773,0.03749157516621321,0.03916326459634018,70704000
1999-02-19,0.03988037630915642,0.04059655382831541,0.03773092482208004,0.038208682811385834,75360000
1999-02-22,0.04011877626180649,0.0410742917741446,0.037969325823621225,0.04059653401797554,205248000
1999-02-23,0.04202890023589134,0.04286520456979152,0.038686432856333795,0.04107430338290805,138096000
1999-02-24,0.045372288674116135,0.05014894546474254,0.044297564808887566,0.04823791722636723,612768000
1999-02-25,0.043939925730228424,0.04871566612359209,0.04322282952779689,0.04728330816120249,149136000
1999-02-26,0.041909683495759964,0.04585003490962295,0.041552052640679314,0.04441768046304832,172608000
